date,us_score,tw_score,divergence
2013-05-14,70.40080952069948,71.19233459591187,0.791525075212391
2013-05-15,69.48582801912163,73.77964531844506,4.293817299323436
2013-05-16,67.10937430593717,78.99781315962063,11.888438853683468
2013-05-17,71.21690304169688,74.56938154046239,3.3524784987655067
2013-05-20,69.32043460456399,72.28168998292315,2.9612553783591693
2013-05-21,67.11651149622001,75.47559088299994,8.359079386779925
2013-05-22,64.70129964981481,79.28666481378083,14.585365163966017
2013-05-23,62.56289466061863,76.63677353518568,14.07387887456705
2013-05-24,62.580039638949714,70.06690518365028,7.486865544700564
2013-05-28,61.6085652297411,69.73283934395928,8.124274114218181
2013-05-29,58.676272262453196,72.21870146690223,13.542429204449036
2013-05-30,58.63794250730659,70.2342960866354,11.596353579328806
2013-05-31,54.892532148004854,77.39533341820183,22.502801270196976
2013-06-03,53.547433277795584,66.80304088357965,13.255607605784071
2013-06-04,50.746498724709895,66.88005000981228,16.133551285102385
2013-06-05,45.81390854372987,66.95414143670943,21.14023289297956
2013-06-06,49.29655674981416,65.76736243074251,16.47080568092835
2013-06-07,57.15331934460278,69.14070566720936,11.987386322606582
2013-06-10,56.23645184368503,64.84394761076699,8.607495767081957
2013-06-11,51.05212957304393,64.3625090411835,13.310379468139573
2013-06-12,46.02769925250992,64.3625090411835,18.3
2013-06-13,54.17476456613075,63.92628391488582,9.751519348755075
2013-06-14,51.49571896928994,62.15234683273851,10.65662786344857
2013-06-17,52.971750876194314,59.44683547811786,6.475084601923548
2013-06-18,56.11723939203904,61.29629278399641,5.179053391957368
2013-06-19,49.48137450772043,64.03980760349677,14.558433095776337
2013-06-20,38.64523348985041,65.9400200858183,27.294786595967892
2013-06-21,42.05176645468662,73.36831610934924,31.316549654662616
2013-06-24,36.49138857601702,65.2972632434686,28.805874667451583
2013-06-25,42.261735254880435,66.38611467537605,24.124379420495615
2013-06-26,49.08502982736038,65.50837664666402,16.42334681930364
2013-06-27,51.15034146299675,65.41796559011695,14.2676241271202
2013-06-28,50.54043100273243,61.94442658315394,11.403995580421508
2013-07-01,52.29096463100147,60.46180892575016,8.17084429474869
2013-07-02,52.58441729258967,59.666839789475816,7.082422496886146
2013-07-03,54.59469292956912,59.89814714135258,5.30345421178346
2013-07-05,59.57083527663751,57.88199542593403,1.6888398507034807
2013-07-08,59.397249481180076,55.11400021209122,4.283249269088856
2013-07-09,62.284401670338106,55.47866884781416,6.805732822523943
2013-07-10,63.60027580365367,59.55498557003648,4.0452902336171945
2013-07-11,66.70766256169797,63.5664035419014,3.1412590197965713
2013-07-12,64.37631252702683,60.8599576788392,3.516354848187625
2013-07-15,65.470167172063,59.33287544050211,6.137291731560893
2013-07-16,62.06134929115217,60.79996980894141,1.2613794822107565
2013-07-17,63.24446390218012,61.660383104256894,1.584080797923228
2013-07-18,67.33325724509902,61.3162767474317,6.016980497667319
2013-07-19,65.78093838016238,59.170324107923975,6.610614272238408
2013-07-22,66.4616847647027,55.17147150937403,11.290213255328666
2013-07-23,63.6736188713365,61.2529451016866,2.420673769649902
2013-07-24,60.630587914533656,60.056359764683066,0.5742281498505903
2013-07-25,58.83401217472859,59.05203413196098,0.21802195723238782
2013-07-26,58.694691270429416,59.29826323590953,0.6035719654801142
2013-07-29,58.45389276489226,56.74881819175732,1.7050745731349366
2013-07-30,57.52393943947736,58.87012670734282,1.34618726786546
2013-07-31,57.74795376293025,60.95176567186551,3.2038119089352577
2013-08-01,61.768623308125825,61.215355254724045,0.55326805340178
2013-08-02,58.17987613272277,62.61307792608977,4.4332017933670045
2013-08-05,57.299609904131145,61.8831836799827,4.583573775851555
2013-08-06,55.069142053265935,61.68180363351539,6.612661580249458
2013-08-07,53.805707037727515,58.529989441554335,4.72428240382682
2013-08-08,56.205416607700975,60.08410973395869,3.8786931262577156
2013-08-09,54.4810090600583,59.833867105794184,5.352858045735886
2013-08-12,53.47779226073194,57.67696638854752,4.199174127815581
2013-08-13,55.5438522752424,60.84868245412404,5.304830178881637
2013-08-14,52.88814811253972,60.836274865804725,7.948126753265008
2013-08-15,47.963663909969185,61.12618305185972,13.162519141890535
2013-08-16,47.07728646243852,62.45740164074577,15.38011517830725
2013-08-19,43.66796504959668,60.92820825345984,17.260243203863162
2013-08-20,45.75115145875655,62.79767444156179,17.046522982805236
2013-08-21,42.69041890703416,62.79767444156179,20.1
2013-08-22,48.062466236497606,64.55405587559181,16.491589639094208
2013-08-23,50.225300761008285,60.99899022169846,10.773689460690179
2013-08-26,47.4750532485411,57.76033965658198,10.285286408040882
2013-08-27,39.78498394233576,57.536484290809696,17.75150034847394
2013-08-28,41.48543163459667,57.66092257254961,16.175490937952937
2013-08-29,40.67964946911626,58.13892728319255,17.459277814076295
2013-08-30,39.73577713154704,60.88598627838835,21.150209146841313
2013-09-03,42.12278595589388,62.664482010597965,20.541696054704083
2013-09-04,46.99923192926031,63.740786810788165,16.741554881527854
2013-09-05,48.288159657608915,69.77547883508412,21.4873191774752
2013-09-06,47.60450350200157,68.75091725181036,21.146413749808794
2013-09-09,50.78829676982218,67.18020564164333,16.391908871821144
2013-09-10,56.517528181335685,69.74099567451194,13.223467493176251
2013-09-11,58.31239443596886,68.15058200594432,9.838187569975453
2013-09-12,57.56201897061436,68.74825843644106,11.186239465826702
2013-09-13,59.19387087160337,63.845266895792314,4.651396024188941
2013-09-16,61.53852568109778,66.53957594224735,5.001050261149572
2013-09-17,62.81112374890796,64.3814943068422,1.5703705579342397
2013-09-18,65.09980726702295,64.49972791727672,0.6000793497462382
2013-09-19,64.44497832304423,64.49972791727672,0.1
2013-09-20,59.705633927505986,64.49972791727672,4.8
2013-09-23,56.07873702039952,68.85299919331881,12.774262172919286
2013-09-24,55.39125446104829,68.33260285824042,12.94134839719213
2013-09-25,51.09523282218826,66.81624992613385,15.721017103945591
2013-09-26,51.69824098115887,63.61865162918351,11.920410648024642
2013-09-27,48.806554562584374,64.14455027911852,15.337995716534145
2013-09-30,46.77386582135974,61.23102314985389,14.457157328494148
2013-10-01,51.75097746250606,64.27528708708716,12.524309624581107
2013-10-02,47.713784206249684,67.47339524549109,19.759611039241406
2013-10-03,43.56208301530499,72.22381102741855,28.661728012113556
2013-10-04,48.29061473229946,67.25722128368034,18.966606551380877
2013-10-07,41.260127461297884,68.25145856475554,26.991331103457654
2013-10-08,33.907708563406175,66.87386048308547,32.96615191967929
2013-10-09,34.983344264119225,66.46863158049091,31.485287316371682
2013-10-10,50.5993803986414,66.46863158049091,15.9
2013-10-11,54.02781180128329,67.35596927555048,13.328157474267186
2013-10-14,54.15463657177903,63.10457325818646,8.949936686407433
2013-10-15,46.89909981186776,63.335296839173736,16.43619702730598
2013-10-16,57.086724590371844,60.72286396183436,3.6361393714625194
2013-10-17,60.25652981611362,62.41524895952565,2.1587191434120285
2013-10-18,63.36837961287863,62.559157388724564,0.8092222241540625
2013-10-21,63.55144484818629,60.05815785336249,3.493286994823805
2013-10-22,64.00985335120743,59.510374369348845,4.49947898185858
2013-10-23,62.49238645796811,58.68371895937711,3.8086674985909994
2013-10-24,63.3472306865581,57.41356402040746,5.933666666150636
2013-10-25,64.6953435843202,59.36682385534861,5.328519728971585
2013-10-28,64.89624777431865,58.25782220280149,6.6384255715171605
2013-10-29,64.17971977262901,59.95397001181859,4.225749760810423
2013-10-30,61.97346794331638,61.8664443711484,0.1070235721679822
2013-10-31,61.8990929495092,63.60503042780399,1.7059374782947856
2013-11-01,62.43217903844693,64.89924660301409,2.4670675645671594
2013-11-04,64.58262250511002,63.65064920086379,0.9319733042462346
2013-11-05,64.82653445267002,63.8066858058629,1.0198486468071195
2013-11-06,67.59607631856736,63.69080795462567,3.905268363941687
2013-11-07,58.00268677511514,62.99656869250049,4.993881917385352
2013-11-08,63.3755982292693,61.07677174022725,2.2988264890420496
2013-11-11,63.66989086480278,60.981431391281134,2.6884594735216467
2013-11-12,63.35484720178638,65.10180539057724,1.7469581887908632
2013-11-13,63.502363603460914,59.54725954526502,3.955104058195893
2013-11-14,63.83391381040849,62.932275732327966,0.9016380780805235
2013-11-15,63.67077692463339,62.342530053877944,1.328246870755443
2013-11-18,60.46924624828343,60.61894298237284,0.1496967340894102
2013-11-19,59.230504761865824,62.46336415440474,3.23285939253892
2013-11-20,58.961524671804945,62.138989824764664,3.1774651529597193
2013-11-21,63.23777505102,58.33995408155706,4.897820969462941
2013-11-22,64.32006727435649,56.63645440116606,7.683612873190427
2013-11-25,62.58084479854388,60.2243224096876,2.356522388856277
2013-11-26,62.54966269574767,66.39596983922374,3.846307143476068
2013-11-27,63.360179646306094,62.3902460256949,0.9699336206111937
2013-11-29,61.72113493908053,64.9106537877886,3.189518848708076
2013-12-02,60.07195475923676,61.95498818807495,1.8830334288381891
2013-12-03,56.97778098520102,64.15119242048351,7.173411435282489
2013-12-04,56.7486286536881,66.91971276888607,10.17108411519797
2013-12-05,53.56141063921628,64.47563631010651,10.914225670890232
2013-12-06,61.65894545727936,63.82659862711264,2.1676531698332795
2013-12-09,59.74425022944281,66.78668583983219,7.042435610389376
2013-12-10,58.13763016375575,63.7268737007653,5.589243537009551
2013-12-11,52.37940870030557,68.00492016027201,15.62551145996644
2013-12-12,49.74425900427558,61.109746724021804,11.365487719746227
2013-12-13,48.53150640732814,63.07548429164471,14.543977884316575
2013-12-16,48.473779090400356,60.52352556007988,12.049746469679526
2013-12-17,47.36979023598299,62.32475473758389,14.954964501600898
2013-12-18,60.58207668163724,63.5642808427976,2.982204161160361
2013-12-19,60.56058200267688,69.20917327742717,8.648591274750288
2013-12-20,60.887721744065765,68.1556377733452,7.267916029279441
2013-12-23,62.22578748769681,70.88446979256625,8.658682304869437
2013-12-24,63.37949553777562,67.35006539248602,3.970569854710398
2013-12-26,64.11126470838695,67.95391655373572,3.842651845348769
2013-12-27,63.57469560460188,71.92380275689244,8.349107152290564
2013-12-30,60.64903094867721,74.63933456609566,13.990303617418448
2013-12-31,60.76554991397552,74.03042692589773,13.26487701192221
2014-01-02,55.625823638633335,75.19083427156723,19.56501063293389
2014-01-03,55.82370814888219,72.8783215139876,17.05461336510541
2014-01-06,54.98136980171231,71.59812350114318,16.616753699430866
2014-01-07,56.73009612771968,71.63671472630155,14.906618598581865
2014-01-08,56.59431930154069,77.11115403853596,20.516834736995264
2014-01-09,57.121765106142746,75.63146178212186,18.509696675979114
2014-01-10,58.573208199867835,69.75416633015837,11.180958130290534
2014-01-13,53.19546030439577,68.63207833456535,15.436618030169576
2014-01-14,60.50863932771897,66.10864549362523,5.600006165906265
2014-01-15,62.62525423494843,71.46814935538808,8.84289512043965
2014-01-16,62.05838293525794,70.40045523544013,8.342072300182195
2014-01-17,54.40279632724505,65.3957631328228,10.992966805577744
2014-01-21,54.076698276953415,66.8814921015839,12.804793824630487
2014-01-22,53.555015311033365,64.69044513835185,11.135429827318482
2014-01-23,48.045500582621926,61.77681935721448,13.731318774592552
2014-01-24,34.76612791306134,59.9788175142643,25.21268960120296
2014-01-27,32.71351801772478,60.27025853671107,27.556740518986288
2014-01-28,38.70866451229485,60.27025853671107,21.6
2014-01-29,32.903049498267954,60.27025853671107,27.4
2014-01-30,36.51166628290745,60.27025853671107,23.8
2014-01-31,33.892146252626745,60.27025853671107,26.4
2014-02-03,25.198170385478125,60.27025853671107,35.1
2014-02-04,28.75491589406688,60.27025853671107,31.5
2014-02-05,26.377310210108977,55.882220186748,29.504909976639023
2014-02-06,36.78228203107373,51.49777706367532,14.715495032601595
2014-02-07,45.054704773593464,51.973371844493876,6.918667070900412
2014-02-10,45.448339838044184,49.509694788462795,4.061354950418611
2014-02-11,52.37523937102476,50.057426945876685,2.3178124251480767
2014-02-12,51.39195371607216,54.86509008953218,3.4731363734600222
2014-02-13,52.95388499190678,51.82071245158535,1.133172540321432
2014-02-14,56.076524524745615,55.09276938886901,0.9837551358766063
2014-02-18,56.77756725502445,52.550759572987694,4.226807682036757
2014-02-19,51.39435847358645,55.785310276408794,4.390951802822343
2014-02-20,54.70579504242384,56.743549158046065,2.037754115622228
2014-02-21,55.34888903328651,59.30401650707525,3.9551274737887354
2014-02-24,59.70370291071932,57.153409103967,2.5502938067523218
2014-02-25,61.87160483978246,56.34862640986604,5.522978429916414
2014-02-26,60.06599120994216,58.44451129776733,1.6214799121748342
2014-02-27,62.31638924827395,57.73740810370642,4.578981144567528
2014-02-28,62.428804273944095,57.73740810370642,4.7
2014-03-03,56.0512302935922,56.181583231128,0.1303529375358039
2014-03-04,66.89478036201434,54.6606771175385,12.234103244475847
2014-03-05,66.51901252827327,58.07294493989764,8.446067588375627
2014-03-06,65.98473113907718,65.26919299038794,0.715538148689248
2014-03-07,63.89060116197338,69.01697265045489,5.12637148848151
2014-03-10,61.03758332306303,59.26859801974276,1.768985303320271
2014-03-11,57.60067190152783,60.26159357030124,2.6609216687734047
2014-03-12,56.50945892072798,59.36538933692985,2.855930416201872
2014-03-13,49.87618700774781,63.03731894627638,13.16113193852857
2014-03-14,45.0171998846982,57.339477573112276,12.322277688414076
2014-03-17,52.37428060156012,58.629914818988155,6.255634217428032
2014-03-18,57.531842144614004,61.140511150294536,3.6086690056805324
2014-03-19,55.21140821928863,59.900829192257206,4.689420972968577
2014-03-20,57.89268103631567,57.33183563555749,0.5608454007581827
2014-03-21,55.684186040011774,57.42158202023852,1.7373959802267436
2014-03-24,53.18513152063436,54.86517174130091,1.6800402206665552
2014-03-25,57.55141793697491,56.49006258515237,1.0613553518225345
2014-03-26,53.612996192177754,59.38089543135129,5.767899239173538
2014-03-27,52.57069431553979,59.60798727727452,7.037292961734728
2014-03-28,54.500004217966634,59.70825885806063,5.2082546400939975
2014-03-31,59.75973469538776,58.17917002643124,1.5805646689565265
2014-04-01,60.423329379302324,61.28542097721466,0.8620915979123396
2014-04-02,60.40314672614801,63.292118395282685,2.8889716691346763
2014-04-03,59.64525300889379,64.69394552589895,5.048692517005165
2014-04-04,52.54632309920625,64.69394552589895,12.1
2014-04-07,46.18364261896669,60.91661806686481,14.73297544789812
2014-04-08,49.44420336249006,58.77542001065099,9.331216648160932
2014-04-09,55.86112514573174,61.56558426756177,5.704459121830027
2014-04-10,45.39497744514084,63.878162212526796,18.483184767385957
2014-04-11,41.37093366287492,58.59086536598661,17.21993170311169
2014-04-14,45.06218676887259,53.54948779310003,8.487301024227435
2014-04-15,48.34073110712684,57.66878298271556,9.32805187558872
2014-04-16,55.773658248489845,59.15893480966518,3.3852765611753384
2014-04-17,56.8085698110036,61.946404761892175,5.137834950888575
2014-04-21,58.85075980990619,59.725681229941515,0.8749214200353279
2014-04-22,61.28438656386611,63.64953389974202,2.3651473358759105
2014-04-23,59.77178586353133,66.96649813362566,7.194712270094335
2014-04-24,60.98681432357879,64.58882515427013,3.6020108306913343
2014-04-25,56.80996299312934,65.02810194876844,8.218138955639098
2014-04-28,57.801206623135315,56.715217142139046,1.0859894809962682
2014-04-29,59.163914513095506,56.01603915286952,3.1478753602259886
2014-04-30,60.230093056821076,56.48245080380534,3.7476422530157336
2014-05-01,60.30907651524329,56.48245080380534,3.8
2014-05-02,59.88276375682333,53.818350472842226,6.064413283981104
2014-05-05,61.04196988477562,52.47238440816413,8.569585476611486
2014-05-06,57.72927695627236,55.900871962478746,1.8284049937936118
2014-05-07,60.881044928443636,56.43817318158665,4.442871746856987
2014-05-08,58.815451031867624,58.2198649271872,0.5955861046804216
2014-05-09,60.055307819148524,57.49380352495698,2.5615042941915434
2014-05-12,63.85363598513246,52.909316954962854,10.94431903016961
2014-05-13,62.78152477694098,53.5482514586967,9.23327331824428
2014-05-14,59.26834285145175,52.299118108774756,6.969224742676992
2014-05-15,52.8017829517186,48.36847638396033,4.433306567758272
2014-05-16,56.48383754712616,49.864195422385265,6.619642124740892
2014-05-19,57.335361926547264,50.48629408781845,6.849067838728814
2014-05-20,54.11431840330924,48.98222554613197,5.13209285717727
2014-05-21,60.665496914220945,48.70987059263169,11.955626321589257
2014-05-22,60.82078955036276,53.770393488036405,7.050396062326357
2014-05-23,63.3228405631376,55.584131089427046,7.738709473710557
2014-05-27,62.57696535367516,58.35878397651567,4.218181377159496
2014-05-28,61.549827759701294,61.10737144249363,0.44245631720766454
2014-05-29,61.94877223279824,60.62698638739185,1.3217858454063887
2014-05-30,62.62615717566706,67.95734331223886,5.331186136571802
2014-06-02,63.444394090807656,67.95734331223886,4.5
2014-06-03,63.018765162945705,62.81222926344827,0.20653589949743179
2014-06-04,63.53046147958632,64.9019073880551,1.3714459084687718
2014-06-05,64.24211238103062,66.03349354568215,1.7913811646515256
2014-06-06,66.22283344838229,66.76651492310447,0.5436814747221774
2014-06-09,65.33283934370084,63.722985967626656,1.6098533760741844
2014-06-10,63.04780580846434,65.21524894725806,2.167443138793722
2014-06-11,61.05095210974713,64.10599417375403,3.055042064006898
2014-06-12,59.05355047710302,63.036208214125324,3.9826577370223006
2014-06-13,60.72326755805428,60.37125094323716,0.3520166148171242
2014-06-16,59.902053928417295,60.196008566451304,0.293954638034009
2014-06-17,61.4035104974487,62.81640407844854,1.4128935809998424
2014-06-18,67.45488687695358,65.59465763669064,1.8602292402629388
2014-06-19,64.04056799242426,57.409540786310785,6.6310272061134725
2014-06-20,63.701477027625245,57.73256600552261,5.968911022102638
2014-06-23,62.48890624321872,59.99220194448346,2.49670429873526
2014-06-24,60.434995099376614,52.361380647502585,8.073614451874029
2014-06-25,63.66710490718325,52.36575613077216,11.30134877641109
2014-06-26,62.961159902421095,59.32014962171972,3.641010280701373
2014-06-27,64.12862923517126,54.83836512260336,9.290264112567897
2014-06-30,62.77419120526336,56.95577983487283,5.818411370390528
2014-07-01,64.75245471069103,61.80154619355632,2.9509085171347067
2014-07-02,65.14441327182848,69.30666973302303,4.162256461194545
2014-07-03,66.64878944675495,62.368230183537754,4.280559263217192
2014-07-07,62.51856333276603,60.208426979328195,2.3101363534378336
2014-07-08,58.35168181861718,58.8279224863407,0.47624066772351625
2014-07-09,60.81703877732982,55.86241533374098,4.954623443588844
2014-07-10,57.624424929407176,59.58167751136483,1.957252581957654
2014-07-11,59.496340058037916,57.83589894292139,1.6604411151165266
2014-07-14,62.39117428672505,55.58100898986906,6.810165296855985
2014-07-15,61.621131028857086,57.732338500396544,3.8887925284605416
2014-07-16,64.22516508720992,55.39185754277007,8.833307544439847
2014-07-17,51.17769758963418,49.03321652863911,2.1444810609950693
2014-07-18,61.1443143596652,45.527760914295754,15.616553445369448
2014-07-21,58.77573270064734,45.59179834044174,13.183934360205598
2014-07-22,62.039989349042024,46.90713527317318,15.132854075868842
2014-07-23,64.3598109048668,46.902571293886844,17.45723961097996
2014-07-24,63.46714252124184,52.63374519175562,10.833397329486218
2014-07-25,59.523012463939224,46.8039190684275,12.719093395511727
2014-07-28,59.66110142937104,47.6832961798234,11.977805249547636
2014-07-29,56.467961360947285,53.82504308401606,2.6429182769312263
2014-07-30,56.04355358457879,50.26996442752749,5.773589157051298
2014-07-31,41.40155911511938,45.60296453867126,4.201405423551876
2014-08-01,38.71905400194597,41.86013177410017,3.1410777721541976
2014-08-04,46.3603545937799,41.81599675781628,4.544357835963623
2014-08-05,40.24566970428357,36.569307184292505,3.6763625199910663
2014-08-06,40.31457739845554,35.890294871761164,4.424282526694377
2014-08-07,37.55898991242376,29.73689126641949,7.822098646004271
2014-08-08,42.83501007385413,31.42576469831234,11.40924537554179
2014-08-11,46.252133050581136,30.948047991608085,15.304085058973051
2014-08-12,46.05371833598122,32.03294062346462,14.020777712516605
2014-08-13,50.717497642244254,33.915184520015245,16.80231312222901
2014-08-14,56.656095391802936,35.7555213935906,20.900573998212337
2014-08-15,53.12498264619849,32.03463326672156,21.090349379476926
2014-08-18,58.76167400879439,32.7342653014674,26.027408707326984
2014-08-19,60.16983106963018,34.726396413216335,25.443434656413842
2014-08-20,61.6711571115193,37.47311312294185,24.198043988577453
2014-08-21,62.51805092890669,36.503417821766035,26.014633107140654
2014-08-22,62.24881312205416,42.05315875653693,20.19565436551723
2014-08-25,62.249350918404915,37.36404730184578,24.885303616559135
2014-08-26,62.677162595313256,38.767014255797804,23.91014833951545
2014-08-27,62.191471214199694,48.74890772066699,13.442563493532703
2014-08-28,57.34120783875299,47.30393351454851,10.037274324204482
2014-08-29,58.45717405368157,42.69027514555656,15.766898908125007
2014-09-02,56.94759603993674,45.33434478289426,11.613251257042478
2014-09-03,54.50516780617253,45.29681854915084,9.208349257021688
2014-09-04,53.43922721140907,43.44147541114648,9.997751800262591
2014-09-05,56.63596857376491,43.092441385714494,13.543527188050419
2014-09-08,53.93141191624591,43.092441385714494,10.8
2014-09-09,53.97627800216158,47.66294211971153,6.313335882450048
2014-09-10,58.361826890555776,45.4712998789564,12.890527011599374
2014-09-11,56.9362231052397,43.8405868407407,13.095636264499
2014-09-12,52.613406564554715,42.887628409522186,9.725778155032529
2014-09-15,51.086244726797474,39.26200458409502,11.824240142702457
2014-09-16,56.06253958912898,39.42216232520775,16.64037726392123
2014-09-17,57.254434482079844,44.54779088051301,12.706643601566832
2014-09-18,60.143768548626234,43.50231465228855,16.641453896337687
2014-09-19,59.512809635523354,45.80250569290426,13.710303942619092
2014-09-22,56.56816435512563,43.16588834899643,13.402276006129199
2014-09-23,53.10989286451085,39.333059525206664,13.776833339304183
2014-09-24,60.42425490634538,40.718407743587726,19.705847162757657
2014-09-25,48.68965596272625,44.07254830508337,4.617107657642876
2014-09-26,54.1101784452602,41.999881035494084,12.110297409766119
2014-09-29,50.581963253518246,41.33629359218369,9.24566966133456
2014-09-30,48.99575648426955,49.6242370686625,0.6284805843929533
2014-10-01,37.52282189568636,40.016401205562985,2.4935793098766226
2014-10-02,38.684947599287355,43.74976067556026,5.064813076272905
2014-10-03,47.60637539123841,44.91391407299135,2.692461318247055
2014-10-06,44.8255546297381,40.78114303921825,4.04441159051985
2014-10-07,35.14383283203584,36.78857700902612,1.6447441769902795
2014-10-08,46.75784677563883,35.37734077090553,11.380506004733299
2014-10-09,31.20109972060891,36.933717679875635,5.732617959266726
2014-10-10,29.14640659052778,36.933717679875635,7.8
2014-10-13,26.384963751882744,34.70252064588326,8.317556894000518
2014-10-14,25.677521525244835,25.528587512086997,0.14893401315783805
2014-10-15,24.965405157350112,29.773081801623523,4.8076766442734105
2014-10-16,24.58723100514256,32.47325331637271,7.886022311230153
2014-10-17,25.956413565136064,34.621201712049796,8.664788146913732
2014-10-20,32.09897327710344,22.576177856580124,9.522795420523316
2014-10-21,44.39922697242865,20.61416054742568,23.78506642500297
2014-10-22,38.36265593085342,26.420110660034982,11.942545270818439
2014-10-23,47.16339831030334,23.438596273914857,23.724802036388486
2014-10-24,49.796644569455566,25.193151193781507,24.60349337567406
2014-10-27,49.94054963682654,24.807119180183896,25.133430456642643
2014-10-28,57.4703730723041,30.504313989673363,26.966059082630736
2014-10-29,59.50881204063961,37.49487899440246,22.01393304623715
2014-10-30,63.746964330038864,35.55979519260218,28.187169137436683
2014-10-31,67.40474848104107,39.64275959668819,27.76198888435288
2014-11-03,66.74538851549144,40.83942447916205,25.905964036329394
2014-11-04,67.00389358711759,36.39079135631546,30.613102230802127
2014-11-05,68.28326356189729,36.584315816148035,31.69894774574925
2014-11-06,71.35087000529037,36.01852921164006,35.33234079365032
2014-11-07,71.49087360323313,33.23758804111782,38.25328556211531
2014-11-10,73.54017386582225,44.29012432742782,29.250049538394435
2014-11-11,73.74327603116045,42.871621294232554,30.871654736927894
2014-11-12,72.4658308366269,40.703528041296096,31.76230279533081
2014-11-13,71.14045098145743,37.91979332583018,33.22065765562726
2014-11-14,68.27164195947418,42.023919774631835,26.247722184842345
2014-11-17,66.90778453371873,41.18673364532282,25.721050888395908
2014-11-18,62.097740179780644,43.04208739262818,19.05565278715246
2014-11-19,59.41637532623763,46.00728892793647,13.409086398301156
2014-11-20,56.061064604901695,46.511088693531875,9.54997591136982
2014-11-21,57.41373007304766,43.90175145855009,13.511978614497572
2014-11-24,59.005642787006536,44.182041217952936,14.8236015690536
2014-11-25,55.63390701830757,46.162226550768715,9.471680467538853
2014-11-26,56.62643790650877,44.08337590970832,12.543061996800446
2014-11-28,54.248881299436405,47.23955070015622,7.009330599280183
2014-12-01,47.341377270055055,48.236800055367965,0.8954227853129098
2014-12-02,54.95439135512845,49.66983751478555,5.284553840342902
2014-12-03,57.30169548208742,55.60122019838626,1.7004752837011594
2014-12-04,55.20836336346311,52.62284941892426,2.585513944538846
2014-12-05,55.89461991256023,49.63261685153378,6.262003061026448
2014-12-08,53.605155551073814,48.005842891131174,5.59931265994264
2014-12-09,50.0696536140072,43.763234025284056,6.306419588723145
2014-12-10,42.71185542003717,44.34292744334722,1.631072023310054
2014-12-11,40.13481196362403,39.79473037147021,0.3400815921538225
2014-12-12,29.414711996635667,37.69831880176933,8.283606805133665
2014-12-15,27.02389787817408,39.44873102150747,12.424833143333391
2014-12-16,23.679115558804362,39.459735548985456,15.780619990181094
2014-12-17,37.089604299692574,44.730252862082196,7.640648562389622
2014-12-18,50.49849171045126,44.53379312970161,5.964698580749655
2014-12-19,52.515530930407564,49.2030556920552,3.312475238352363
2014-12-22,55.146790976803686,45.2159770173206,9.930813959483089
2014-12-23,55.383191270630256,45.93304792175596,9.450143348874299
2014-12-24,56.04779707816689,53.20097695067032,2.8468201274965708
2014-12-26,55.29282240121569,43.41838143449432,11.874440966721366
2014-12-29,55.48029830779755,48.67748116654592,6.80281714125163
2014-12-30,52.6213171042152,45.80281030602151,6.818506798193688
2014-12-31,44.707997655710315,44.83276791789708,0.12477026218676457
2015-01-02,44.90779587277895,44.83276791789708,0.1
2015-01-05,35.39285634940209,48.135020270992435,12.742163921590347
2015-01-06,29.972239996887527,43.57867288533113,13.606432888443603
2015-01-07,38.925759900607616,41.10725354347327,2.1814936428656537
2015-01-08,49.42079803246412,46.0654793119022,3.355318720561918
2015-01-09,46.33402615773822,42.53392827723386,3.80009788050436
2015-01-12,41.427062243752815,38.28017356645311,3.1468886772997067
2015-01-13,41.99796988087288,39.548334680093795,2.4496352007790847
2015-01-14,40.75127388615901,37.77194540198053,2.979328484178481
2015-01-15,36.59312503023402,35.59590796016708,0.997217070066938
2015-01-16,39.56082026376684,39.8057350235838,0.24491475981695743
2015-01-20,37.36527841700273,34.18365746769111,3.1816209493116148
2015-01-21,40.082651829930725,39.60587923964242,0.47677259028830576
2015-01-22,48.29366749359208,42.99866711593189,5.295000377660195
2015-01-23,46.009281910592414,45.73074010727512,0.27854180331729594
2015-01-26,48.398322868949776,39.739522317771154,8.658800551178622
2015-01-27,41.2335491115885,39.118356069415256,2.115193042173246
2015-01-28,33.47006055530718,37.48528534617295,4.015224790865773
2015-01-29,40.398551639557546,37.936102031667154,2.4624496078903917
2015-01-30,34.87750452795529,36.91864128135094,2.041136753395655
2015-02-02,42.130840313581515,34.75827023101892,7.372570082562596
2015-02-03,52.26356901418734,42.00162795366186,10.26194106052548
2015-02-04,50.52802405924491,47.56655004472259,2.9614740145223237
2015-02-05,54.314148323655466,44.44624359125997,9.867904732395495
2015-02-06,51.40541970937684,46.42625882535323,4.979160884023607
2015-02-09,49.22087230498868,45.03068458753659,4.1901877174520905
2015-02-10,56.0281872678929,48.359196437958495,7.668990829934408
2015-02-11,57.29930159091873,52.88242840912386,4.41687318179487
2015-02-12,63.275064648480246,50.24275954457135,13.032305103908897
2015-02-13,65.7347847540347,52.10531111157235,13.629473642462358
2015-02-17,63.08537871219927,52.10531111157235,11.0
2015-02-18,63.12287421807023,52.10531111157235,11.0
2015-02-19,62.35240661445804,52.10531111157235,10.2
2015-02-20,62.609407689299495,52.10531111157235,10.5
2015-02-23,63.11018052115744,52.10531111157235,11.0
2015-02-24,64.49020858199074,60.60734255155545,3.882866030435295
2015-02-25,65.27228616533162,58.66582194532348,6.606464220008142
2015-02-26,65.55543615269725,56.58725197575542,8.968184176941833
